affix,word,sense,meaning,Affix,Source Word,Source Word Count,Derived Word,Derived word count,word_y
ment,publishment,process,# the act or process of making [[public]]ly known; [[publication]].,ment,publish,28834,publishment,22,16
ment,recruitment,process,"# the process or art of finding [[candidate]]s for a [[post]] in an [[organization]], or of [[recruit]]s for the [[armed forces]]",ment,recruit,17131,recruitment,13224,16
ment,reinforcement,process,"# {{lb|en|uncountable}} the act, process, or state of [[reinforcing]] or being reinforced.",ment,reinforce,9435,reinforcement,6783,16
oid,insectoid,like,# {{lb|en|science fiction|ufology}} an insect-like [[creature]].,oid,insect,13677,insectoid,383,16
ment,development,process,"# {{lb|en|uncountable}} the process of [[developing]]; [[growth]], [[directed]] [[change]].",ment,develop,120497,development,580776,16
ment,bamboozlement,process,# the act or process of [[bamboozle|bamboozling]] or being bamboozled.,ment,bamboozle,334,bamboozlement,6,16
ment,dislodgement,process,# the state or process of being [[dislodge]]d,ment,dislodge,1557,dislodgement,32,16
ment,enplanement,process,# the act or process of [[board]]ing an [[aircraft]].,ment,enplane,5,enplanement,5,16
ling,owling,small,"# a small, juvenile, or baby [[owl]]; [[owlet]].",ling,owl,12060,owling,16,16
ment,adjustment,process,"# the behavioural process of balancing conflicting needs, or needs against obstacles in the environment.",ment,ajustement,4,adjustment,8448,16
ic,acrylic,using,"#: ''when it comes to painting, i prefer using '''acrylics''' as my medium.''",ic,acryl,23,acrylic,3437,16
ic,carcinogenic,using,# causing or tending to cause [[cancer]].,ic,carcinogen,928,carcinogenic,1425,16
ic,anthemic,using,# {{lb|en|music}} suggestive of an [[anthem]]; [[rousing]].,ic,anthem,19178,anthemic,910,16
ling,ratling,small,# a small rat,ling,rat,19660,ratling,10,16
ling,fryling,small,# a very small [[trout]].,ling,fry,11710,fryling,7,16
ling,halfling,small,# {{lb|en|fantasy}} a fictional small humanoid creature featuring in fantasy fiction; a [[hobbit]].,ling,half,385277,halfling,363,16
ment,management,process,# {{lb|en|uncountable|management}} [[administration|administration]]; the process or practice of managing.,ment,manage,46071,management,282542,16
ment,environment,process,# {{lb|en|computing}} the set of [[variable]]s and their [[value]]s in a [[namespace]] that an [[operating system]] associates with a [[process]].,ment,environnement,303,environment,137747,16
ment,engorgement,process,"# the process or the condition of becoming [[engorge]]d, becoming over-filled with fluid.",ment,engorge,34,engorgement,121,16
ment,enfeoffment,process,# {{lb|en|law|common law}} the act or process of transferring possession and ownership of an estate in land.,ment,enfeoff,52,enfeoffment,181,16
ic,cystoscopic,using,"# relating to, or using [[cystoscopy]]",ic,cystoscopy,92,cystoscopic,11,16
ic,saprobic,using,"#* '''2009''', r. danovaro, c. gambi, s. höss, s. mirto, w. traunspurger, a. zullini, ''6: case studies using nematode assemblage analysis in aquatic habitats'', michael john wilson, thomais kakouli-duarte (editors), ''nematodes as environmental indicators'', [http://books.google.com.au/books?id=gvv52vhjp_4c&pg=pa162&dq=%22more%7cmost+saprobic%22&hl=en&sa=x&ei=qxfjuv-ghc6qiqed04cgba&redir_esc=y#v=onepage&q=%22more%7cmost%20saprobic%22&f=false page 162],",ic,saprobe,22,saprobic,298,16
ic,fluoroscopic,using,"# of, pertaining to, or using a [[fluoroscope]].",ic,fluoroscope,54,fluoroscopic,100,16
ic,hyperbolic,using,# using hyperbole: [[exaggerated]],ic,hyperbole,564,hyperbolic,4707,16
ic,isorhythmic,using,# pertaining to or using [[isorhythm]].,ic,isorhythm,22,isorhythmic,67,16
ic,laparoscopic,using,"# of, relating to, or using [[laparoscopy]] or a [[laparoscope]].",ic,laparoscope,42,laparoscopic,812,16
ic,mammographic,using,# produced using a [[mammograph]].,ic,mammography,521,mammographic,37,16
ic,positronic,using,# {{lb|en|science fiction}} of or pertaining to a supposed analogue of [[electronic]]s using positrons,ic,positron,1589,positronic,194,16
ic,rheostatic,using,# [[regulated]] using a [[rheostat]],ic,rheostat,139,rheostatic,146,16
ic,semaphoric,using,# using [[semaphore]],ic,semaphore,1457,semaphoric,8,16
ic,telepathic,using,"# {{lb|en|parapsychology}} of, relating to, or using [[telepathy]].",ic,telepathy,1653,telepathic,2275,16
ic,zeolitic,using,"# of, pertaining to, containing, or produced using a [[zeolite]].",ic,zeolite,385,zeolitic,22,16
ic,cataclysmic,using,# of or pertaining to a [[cataclysm]]; causing great [[destruction]] or [[upheaval]]; [[catastrophic]].,ic,cataclysm,840,cataclysmic,859,16
ment,enrichment,process,# the process of making [[enriched uranium]],ment,enrich,2704,enrichment,6025,16
ment,embrittlement,process,# the process of being [[embrittle]]d; loss of [[flexibility]] or [[elasticity]] of a material.,ment,embrittle,12,embrittlement,292,16
ling,hireling,small,"#*: when my poor james was in the smallpox, did i allow any '''hireling''' to nurse him?",ling,hirling,4,hireling,104,16
ment,vanishment,process,# the act or process of [[vanish]]ing; [[disappearance]].,ment,vanish,2363,vanishment,12,16
ling,fingerling,small,# a type of small [[potato]] grown primarily in north america.,ling,finger,22389,fingerling,57,16
oid,roboid,like,"#*: a '''roboid''' waiter, human-like but running on hidden casters, paused with a tray of drinks.",oid,robot,25929,roboid,8,16
ling,cockling,small,"# a young, small, or immature [[cock]].",ling,cockle,617,cockling,49,16
ling,ashling,small,# a small [[ash]] [[tree]].,ling,ash,27934,ashling,47,16
ling,chickling,small,# a small [[chick]] or [[chicken]]; a baby [[chick]].,ling,chick,6980,chickling,5,16
oid,opioid,like,# a substance that is like [[opium]].,oid,opium,7909,opioid,3025,16
oid,fungoid,like,"#*: he found the suspicion correct which supposed the tree branched from one great root, like a candelabrum; the fork, though stained and slimy with green '''fungoids''', was quite near the ground, and offered a first foothold.",oid,fungus,11540,fungoid,39,16
oid,felinoid,like,# {{lb|en|scifi}} a member of a [[cat]]-like [[alien]] [[race]].,oid,feline,1793,felinoid,9,16
oid,zomboid,like,# [[zombielike]],oid,zombie,11397,zomboid,16,16
oid,resinoid,like,# like [[resin]].,oid,resin,6430,resinoid,9,16
oid,diamondoid,like,# {{lb|en|organic chemistry}} any of several [[polycyclic]] [[hydrocarbon]]s whose [[cage]]like structure resembles part of the [[diamond]] [[crystal]] [[lattice]].,oid,diamond,50114,diamondoid,28,16
oid,mechanoid,like,# {{lb|en|science fiction}} a [[robot]] that is designed to look and act like a [[human]].,oid,mechanical,57748,mechanoid,115,16
oid,negroid,like,"#*: they were human and yet not human. i should say that they were a little higher in the scale of evolution than ahm, possibly occupying a place of evolution between that of the neanderthal man and what is known as the grimaldi race. their features were distinctly '''negroid''', though their skins were white. a considerable portion of both torso and limbs were covered with short hair, and their physical proportions were in many aspects apelike, though not so much so as were ahm's. they carried themselves in a more erect position, although their arms were considerably longer than those of the neanderthal man. as i watched them, i saw that they possessed a language, that they had knowledge of fire and that they carried besides the wooden club of ahm, a thing which resembled a crude stone hatchet. evidently they were very low in the scale of humanity, but they were a step upward from those i had previously seen in caspak.",oid,negro,16638,negroid,213,16
oid,mucoid,like,# any of a class of [[mucin]]-like [[substance]]s yielding on [[decomposition]] a reducing [[carbohydrate]] together with some form of [[proteinaceous]] [[matter]].,oid,mucus,2188,mucoid,73,16
oid,planetoid,like,"# {{lb|en|astronomy}} an asteroid-like body in an orbit beyond the asteroid belt, such as a [[centaur]] or [[kuiper belt object]]",oid,planet,74560,planetoid,296,16
oid,amyloid,like,# any of various [[starch]]like substances.,oid,amyl,233,amyloid,1567,16
oid,conoid,like,# anything shaped like a [[cone]].,oid,cone,16469,conoid,133,16
oid,crystalloid,like,# crystal-like; transparent like crystal.,oid,crystal,45121,crystalloid,55,16
ling,deerling,small,"# a small, young, or [[baby]] [[deer]]; [[fawn]].",ling,deer,30397,deerling,8,16
ling,snakeling,small,# a small or young [[snake]].,ling,snake,30470,snakeling,11,16
oid,cylindroid,like,# {{lb|en|medicine}} a ribbon-like [[mucous]] [[cast]] frequently found in the [[urine]] in cases of mild [[irritation]] of the [[kidney]].,oid,cylinder,38380,cylindroid,9,16
ling,eggling,small,"# a small, miniature, undersized, or underdeveloped [[egg]].",ling,egg,30179,eggling,5,16
ling,wyrmling,small,# {{lb|en|fantasy}} a small [[wyrm]] or [[dragon]].,ling,wyrm,172,wyrmling,28,16
ling,treeling,small,"# a young, small, or miniature [[tree]].",ling,tree,136877,treeling,5,16
ling,seedling,small,## a tree smaller than a [[sapling]].,ling,seed,53016,seedling,1224,16
ian,pediatrician,person,# a [[physician]] who [[specialize]]s in [[pediatrics]]; a [[children]]’s [[doctor]] or babies’ doctor.,ian,pediatric,6341,pediatrician,1320,15
ian,comedian,person,"# an [[entertainer]] who performs in a [[humorous]] manner, especially by telling [[jokes]].",ian,comedy,143803,comedian,25777,15
ian,vulgarian,person,"# a [[vulgar]] individual, especially one who [[emphasize]]s or is [[oblivious]] to his or her vulgar qualities.",ian,vulgar,3991,vulgarian,34,15
ian,unitarian,person,"# one who denies the [[doctrine]] of the [[trinity]], believing that [[god]] exists only in one person; a [[unipersonalist]].",ian,unitary,8667,unitarian,6546,15
ian,technician,person,"# a person who studies, professes or practices [[technology]].",ian,technic,247,technician,8207,15
ian,sharifian,person,"#*: at times he even seems to accept the arab racial myth: seldom if ever is any member of a '''sharifian''' lineage whose eponymous ancestor originated in the hadramawt, however long ago, called anything but a hadrami ''sharif''.",ian,sharif,7801,sharifian,125,15
ian,presbyterian,person,"# of or pertaining to a [[presbyter]], or to ecclesiastical government by [[presbyter]]s; relating to those who uphold church government by presbyters; also, to the doctrine, discipline, and worship of a communion so governed.",ian,presbyter,742,presbyterian,29462,15
ian,politician,person,"# one engaged in [[politics]], especially an elected or appointed [[government]] official.",ian,politic,971,politician,158045,15
ish,peckish,pertain,"# {{lb|en|colloquial}} of or pertaining to [[peckham]], a place in [[southwark]] [[london]].",ish,peck,7001,peckish,15,15
ian,ophidian,person,"#* '''1997''', olivier rieppel, ''2: the lepidosauromorpha: an overview with special emphasis on the squamata'', nicholas c. fraser, hans-dieter sues (editors), ''in the shadow of the dinosaurs: early mesozoic tetrapods'', [http://books.google.com.au/books?id=3ta_uivxdrac&pg=pa31&dq=%22ophidians%22&hl=en&sa=x&ei=jjawuyo_hogamqx7iq&redir_esc=y#v=onepage&q=%22ophidians%22&f=false page 31],",ian,ophidia,10,ophidian,282,15
ish,ghoulish,pertain,# of or pertaining to [[ghoul]]s.,ish,ghoul,1007,ghoulish,225,15
ish,popish,pertain,"# {{lb|en|derogatory}} of or pertaining to [[roman catholicism]]<!--; used by early [[protestant]]s (this is a usage note, not a definition)-->",ish,pope,101696,popish,726,15
ian,precisian,person,# someone who strictly observes the rules; a [[pedant]] or [[stickler]].,ian,precise,21661,precisian,5,15
ian,graphician,person,"#*: i have a demogroup called kontio and we need a '''graphician''', who can make 2d and 3d. our website is not yet online, but it will be someday. contact me, if you are interested!!",ian,graphic,35305,graphician,12,15
ian,animalian,person,"#*: we stood before the lord in the high-backed chair, and i saw that the wood figures of his regal throne were, of course, '''animalian''', feline and diabolical.",ian,animal,104736,animalian,11,15
ian,crocodilian,person,"#* '''1989''', walter p. coombs, jr., ''modern analogs for dinosaur nesting and parental behavior'', james orville farlow (editor), ''paleobiology of the dinosaurs'', issue 238, [http://books.google.com.au/books?id=jxu6atz3rtyc&pg=pa47&dq=%22crocodilian%22%7c%22crocodilians%22&hl=en&sa=x&ei=toagurx0f8idiafqqohgba&redir_esc=y#v=onepage&q=%22crocodilian%22%7c%22crocodilians%22&f=false page 47],",ian,crocodile,6473,crocodilian,424,15
ian,logistician,person,# a person involved with [[logistics]].,ian,logistic,3659,logistician,42,15
ish,stalkerish,pertain,"# {{lb|en|informal}} of, pertaining to, or resembling a [[stalker]].",ish,stalker,2637,stalkerish,8,15
ish,shrewish,pertain,"# of or pertaining to a [[shrew]], a nagging, ill-tempered woman.",ish,shrew,3909,shrewish,126,15
ship,eldership,condition,# [[seniority|seniority]]; the state or condition of being older.,ship,elder,50347,eldership,199,15
ship,godship,condition,"# the condition of being a [[god]]; [[divinity]], {{non-gloss definition|especially as a jocular epithet}}",ship,god,208721,godship,8,15
ship,inspectorship,condition,# the condition of being an [[inspector]]; the office of an inspector,ship,inspector,29147,inspectorship,17,15
ship,lairdship,condition,# {{lb|en|scotland}} the state or condition of being a [[laird]],ship,laird,5913,lairdship,51,15
ship,lordship,condition,# the state or condition of being a [[lord]].,ship,lord,214513,lordship,7005,15
ship,neighbourship,condition,# the state or condition of being neighbours; a [[connection]] or [[relationship]] between people or things which is based simply on living close geographically.,ship,neighbour,7337,neighbourship,11,15
ship,relationship,condition,# [[connection|connection]] or [[association]]; the condition of being [[relate]]d.,ship,relation,49194,relationship,191183,15
ship,subscribership,condition,# the state or condition of being a [[subscriber]].,ship,subscriber,4029,subscribership,35,15
ship,traineeship,condition,"# the condition of, or the time served by, a [[trainee]]; [[training]].",ship,trainee,5597,traineeship,215,15
ship,twinship,condition,# {{lb|en|uncountable}} the condition of being a [[twin]],ship,twin,62693,twinship,19,15
ment,ailment,something,# something which [[ail#verb|ails]] one; a [[disease]]; [[sickness]].,ment,ail,573,ailment,1873,15
